ITEM_NAME,ERP_CODE,CLOSING,NAME,UNIT,ICAT,CPARTNO,CUST_REF,RATE,CAL_VALUE,PREFX,IWEIGHT,LABRCHG,IRATE1,IH_VALUE,TOT_VAL,GRP,STAGE,CLOSING_WT,FG_REF,,
SF_PSR DB - I/C SHIELD PHS _PC,74014653,22,61. ASSEMBLY  N4,NOS,DOM,-,-,52.6262,1158,-,0,5.03,,111,1269,7401,61,0,,,
SHIELD VTPN MCCB 8 WAY_CB70777_PC,74012769,14,61. ASSEMBLY  N4,NOS,DOM,CB70777_PC,-,194.9098,2729,-,0,10.27,,144,2873,7401,61,0,,,
SPN GLAND PLATE 6 WAY IP54_CB70434_PC,74013091,8,61. ASSEMBLY  N4,NOS,DOM,-,-,11.1335,89,,0,0.76,0,6,95,7401,61,0,,,
VEFE_TS TOP HOUSING 2_ DB72645OMGFAGX _L439.1X539.1_PC,74014967,1,61. ASSEMBLY  N4,NOS,-,DB72645OMGFAGX,-,16.1,16,,0,0,0,0,16,7401,61,0,,,
VE_TS TOP HOUSING 1_ DB72616CMGFAIX _L422.5X572.5_PC,74014929,2,61. ASSEMBLY  N4,NOS,-,DB72616CMGFAIX,-,0,0,,0,0,0,0,0,7401,61,0,,,
SF - WIRESET FOR 507811 20A SP P&S DB,75013403,268,61. ASSEMBLY  N4,NOS,-,507811,-,6.635,1778,-,0,1.1,,295,2073,7501,61,0,,,
SF - WIRESET FOR 507817 20A TP P&S DB,75013409,20,61. ASSEMBLY  N4,NOS,-,507817,-,10.0774,202,-,0,1,,20,222,7501,61,0,,,
SF - WIRESET FOR 507818 32A TP P&S DB,75013410,2,61. ASSEMBLY  N4,NOS,-,507818,-,20.0552,40,,0,1.1,0,2,42,7501,61,0,,,
SF - WIRESET FOR 507820 20A DP RCBO P&S DB,75013405,78,61. ASSEMBLY  N4,NOS,-,507820,-,8.6276,673,-,0,1.1,,86,759,7501,61,0,,,
SF - WIRESET FOR 507821 20A FP RCBO P&S DB,75013406,96,61. ASSEMBLY  N4,NOS,-,507821,-,15.8472,1521,,0,1.1,0,106,1627,7501,61,0,,,
SF - WIRESET FOR 507822 32A FP RCBO P&S DB,75013407,6,61. ASSEMBLY  N4,NOS,-,507822,-,30.3944,182,-,0,1.1,,7,189,7501,61,0,,,
SF - WIRESET FOR DBMPS220SD P&S 20A 2PIN 2MOD SD IP30 - METAL CLAD,75013418,1111,61. ASSEMBLY  N4,NOS,-,DBMPS220SD,-,8.679,9642,-,0,1.1,,1222,10864,7501,61,0,,,
SF - WIRESET FOR DBMPS320SD P&S 20A 3PIN 3MOD SD IP30 - METAL CLAD,75013419,24,61. ASSEMBLY  N4,NOS,-,DBMPS320SD,-,11.5672,278,-,0,1,,24,302,7501,61,0,,,
SF - WIRESET FOR DBMPS332SD/DBMPS432SD - METAL CLAD,75013421,632,61. ASSEMBLY  N4,NOS,-,DBMPS432SD,-,21.1288,13353,-,0,1,,632,13985,7501,61,0,,,
SF - WIRESET FOR DBPPS332SD P&S 32A 3PIN 4MOD SD IP30 - PLASTIC,75013424,-4,61. ASSEMBLY  N4,NOS,-,DBPPS332SD,-,35.7824,-143,,0,0,0,0,-143,7501,61,0,,,
SF - WIRESET FOR DBPPS532SD P&S 32A 5PIN 8MOD SD IP30 - PLASTIC,75013425,10,61. ASSEMBLY  N4,NOS,-,DBPPS532SD,-,61.1362,611,-,0,1,,10,621,7501,61,0,,,
SF- 2.5SQMM EARTHING LEAD WIRE_240MM_GCC_LNT,75013121,154,61. ASSEMBLY  N4,NOS,DOM,-,-,5.3184,819,-,0,0.7,,108,927,7501,61,0,,,
SF- WIRESET DBVTM004/06/08/12/16SD,75013358,1,61. ASSEMBLY  N4,NOS,COM,-,-,99.3365,99,,0,0,0,0,99,7501,61,0,,,
SF- WIRESET KIT DBPSR004DD/54,75013069,22,61. ASSEMBLY  N4,NOS,DOM,-,-,99.4941,2189,-,0,1,,22,2211,7501,61,0,,,
SF- WIRESET KIT DBPSR006DD/54,75013070,19,61. ASSEMBLY  N4,NOS,DOM,-,-,149.1207,2833,-,0,1,,19,2852,7501,61,0,,,
SF- WIRESET KIT DBPSR008DD/54,75013071,4,61. ASSEMBLY  N4,NOS,DOM,-,-,200.7895,803,-,0,1,,4,807,7501,61,0,,,
SF- WIRESET KIT DBPSR012DD/54,75013073,4,61. ASSEMBLY  N4,NOS,DOM,-,-,304.9957,1220,-,0,1,,4,1224,7501,61,0,,,
SF-1.5SQMM EARTHING LEAD WIRE-H/L,75011161,505,61. ASSEMBLY  N4,NOS,DOM,-,-,3.6594,1848,,0,0.68,0,343,2191,7501,61,0,,,
SF-2.5SQMM EARTHING LEAD WIRE_190MM_LNT,75013064,636,61. ASSEMBLY  N4,NOS,-,-,-,4.3279,2753,-,0,0.68,,432,3185,7501,61,0,,,
SF-IP COMB BUSBAR COVER 11W (198.6MM)- CB50943,75011254,123,61. ASSEMBLY  N4,NOS,DOM,-,-,6.6125,813,-,0,1,,123,936,7501,61,0,,,
SF-IP COMB BUSBAR COVER 13W (234MM)- CB50945,75011256,12,61. ASSEMBLY  N4,NOS,DOM,-,-,3.3224,40,,0,0,0,0,40,7501,61,0,,,
SF-IP COMB BUSBAR COVER 15W (269.4MM)- CB50947,75011258,27,61. ASSEMBLY  N4,NOS,DOM,-,-,7.7694,210,,0,0,0,0,210,7501,61,0,,,
SF-IP COMB BUSBAR COVER 17W (304.8MM)- CB50949,75011260,260,61. ASSEMBLY  N4,NOS,DOM,-,-,9.7916,2546,-,0,1,,260,2806,7501,61,0,,,
SF-IP COMB BUSBAR COVER 3W (57MM)- CB50935,75011246,11,61. ASSEMBLY  N4,NOS,DOM,-,-,1.6036,18,,0,0,0,0,18,7501,61,0,,,
SF-IP COMB BUSBAR COVER 5W (92.4MM)- CB50937,75011248,43,61. ASSEMBLY  N4,NOS,DOM,-,-,3.6058,155,-,0,1,,43,198,7501,61,0,,,
SF-IP COMB BUSBAR COVER 7W (127.8MM)- CB50939,75011250,27,61. ASSEMBLY  N4,NOS,DOM,-,-,3.6081,97,,0,0,0,0,97,7501,61,0,,,
SF-WIRESET 16SQMM R Y B PHS LNT,75013062,48,61. ASSEMBLY  N4,NOS,DOM,-,-,424.0214,20353,-,0,11,,528,20881,7501,61,0,,,
SF-WIRESET 1SQMM PHS LNT,75013063,51,61. ASSEMBLY  N4,NOS,DOM,-,-,25.9841,1325,-,0,3.85,,196,1521,7501,61,0,,,
SF-WIRESET 32A 2P+E TEMPRA DB WIRE SET_661.IN323_SCAME,75012935,1,61. ASSEMBLY  N4,NOS,DOM,-,-,22.2127,22,,0,0,0,0,22,7501,61,0,,,
SF-WIRESET 607871,75011188,82,61. ASSEMBLY  N4,NOS,DOM,-,-,34.714,2847,,0,0,0,0,2847,7501,61,0,,,
SF-WIRESET 607872,75011189,250,61. ASSEMBLY  N4,NOS,DOM,-,-,44.48,11120,-,0,1.15,,288,11408,7501,61,0,,,
SF-WIRESET 607873,75011187,6,61. ASSEMBLY  N4,NOS,DOM,-,-,26.098,157,,0,0,0,0,157,7501,61,0,,,
SF-WIRESET 607880,75011186,-1,61. ASSEMBLY  N4,NOS,DOM,-,-,194.3227,-194,-,0,1,,-1,-195,7501,61,0,,,
SF-WIRESET DBSPN004DD/GD,75013115,17,61. ASSEMBLY  N4,NOS,DOM,-,-,55.6281,946,-,0,2.4,,41,987,7501,61,0,,,
SF-WIRESET DBSPN004SD,75013109,1,61. ASSEMBLY  N4,NOS,DOM,-,-,60.1919,60,,0,2.4,0,2,62,7501,61,0,,,
SF-WIRESET DBSPN006DD/GD,75013116,35,61. ASSEMBLY  N4,NOS,DOM,-,-,70.9943,2485,-,0,2.4,,84,2569,7501,61,0,,,
SF-WIRESET DBSPN006SD,75013110,73,61. ASSEMBLY  N4,NOS,DOM,-,-,73.0645,5334,-,0,1,,73,5407,7501,61,0,,,
SF-WIRESET DBSPN008DD/GD,75013117,207,61. ASSEMBLY  N4,NOS,DOM,-,-,84.6126,17515,-,0,2.4,,497,18012,7501,61,0,,,
SF-WIRESET DBSPN008SD,75013402,12,61. ASSEMBLY  N4,NOS,-,-,-,85.797,1030,,0,0,0,0,1030,7501,61,0,,,
SF-WIRESET DBSPN012DD/GD,75013118,54,61. ASSEMBLY  N4,NOS,DOM,-,-,176.6324,9538,-,0,3.4,,184,9722,7501,61,0,,,
SF-WIRESET DBSPN016DD/GD,75013119,188,61. ASSEMBLY  N4,NOS,DOM,-,-,217.2694,40847,-,0,3.4,,639,41486,7501,61,0,,,
SF-WIRESET DBSPN018DD/GD,75013120,108,61. ASSEMBLY  N4,NOS,DOM,-,-,226.3931,24450,-,0,3.4,,367,24817,7501,61,0,,,
SF-WIRESET DBSPN018SD,75013114,5,61. ASSEMBLY  N4,NOS,DOM,-,-,220.1713,1101,,0,0,0,0,1101,7501,61,0,,,
SF-WIRESET DBVTL 04/6/8/12 DD VTH04/06/08 DD,75013044,66,61. ASSEMBLY  N4,NOS,DOM,-,-,20.376,1345,,0,2.5,0,165,1510,7501,61,0,,,
SF-WIRESET DBVTL/VTH04/06/08/12/16SD,75013349,41,61. ASSEMBLY  N4,NOS,COM,-,-,21.896,898,,0,0,0,0,898,7501,61,0,,,
SF-WIRESET DBVTL12/16 / VTH 12/16 DD,75013048,6,61. ASSEMBLY  N4,NOS,DOM,-,-,21.796,131,-,0,2.5,,15,146,7501,61,0,,,
SF-WIRESET DBVTL12/16 / VTH 12/16 DD_EXP,75013564,10,61. ASSEMBLY  N4,NOS,DOM,-,-,38.44,384,,0,0,0,0,384,7501,61,0,,,
SF-WIRESET DBVTM004/6/8/12DD/GD,75013012,609,61. ASSEMBLY  N4,NOS,DOM,-,-,83.7282,50990,-,0,4.35,,2649,53639,7501,61,0,,,
SF-WIRESET DBVTM016DD,75013016,1,61. ASSEMBLY  N4,NOS,DOM,-,-,96.2544,96,-,0,1,,1,97,7501,61,0,,,
SF-WIRESET ETPN 6W(402511/16)IP 20/42,75011177,4,61. ASSEMBLY  N4,NOS,DOM,-,-,163.7284,655,-,0,8.33,,33,688,7501,61,0,,,
SF-WIRESET ETPN 8W(402512/17)IP20/42,75011179,42,61. ASSEMBLY  N4,NOS,DOM,-,-,281.078,11805,-,0,8.33,,350,12155,7501,61,0,,,
SF-WIRESET KIT DBSPN004DDS/GDS,75014038,13,61. ASSEMBLY  N4,NOS,-,DBSPN004DDS/GDS,-,27.6215,359,,0,0,0,0,359,7501,61,0,,,
SF-WIRESET KIT DBSPN006DDS/GDS,75014039,24,61. ASSEMBLY  N4,NOS,-,DBSPN006DDS/GDS,-,42.723,1025,,0,0,0,0,1025,7501,61,0,,,
SF-WIRESET KIT DBSPN008DDS/GDS,75014040,130,61. ASSEMBLY  N4,NOS,-,DBSPN008DDS/GDS,-,56.6921,7370,,0,0,0,0,7370,7501,61,0,,,
SF-WIRESET KIT DBSPN012DDS/GDS,75014041,13,61. ASSEMBLY  N4,NOS,-,DBSPN012DDS/GDS,-,87.3865,1136,,0,0,0,0,1136,7501,61,0,,,
SF-WIRESET KIT DBSPN016DDS/GDS,75014042,1056,61. ASSEMBLY  N4,NOS,-,DBSPN016DDS/GDS,-,128.4096,135601,,0,0,0,0,135601,7501,61,0,,,
SF-WIRESET KIT DBSPN018DDS/GDS,75014043,123,61. ASSEMBLY  N4,NOS,-,DBSPN018DDS/GDS,-,130.3718,16036,,0,0,0,0,16036,7501,61,0,,,
SF-WIRESET SPN 12W(402503/08)IP 20/42,75011183,169,61. ASSEMBLY  N4,NOS,DOM,-,-,60.6694,10253,-,0,1.1,,186,10439,7501,61,0,,,
SF-WIRESET SPN 16W(402509)IP 20/42_SD4634,75013216,2,61. ASSEMBLY  N4,NOS,DOM,-,-,86.0795,172,,0,0,0,0,172,7501,61,0,,,
SF-WIRESET SPN 4W(402500/05)IP 20/42,75011181,1,61. ASSEMBLY  N4,NOS,DOM,-,-,27.8848,28,-,0,0.68,,1,29,7501,61,0,,,
SF-WIRESET SPN 6W(402501/06)IP 20/42,75011184,230,61. ASSEMBLY  N4,NOS,DOM,-,-,33.0524,7602,-,0,1,,230,7832,7501,61,0,,,
SF-WIRESET SPN 8W(402502/07)IP 20/42,75011182,64,61. ASSEMBLY  N4,NOS,DOM,-,-,42.1324,2696,-,0,1.1,,70,2766,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 10W_268MM_MEP,75013394,6,61. ASSEMBLY  N4,NOS,-,-,-,8.922,54,,0,0.25,0,2,56,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 12W_322MM_MEP,75013393,237,61. ASSEMBLY  N4,NOS,-,-,-,10.65,2524,-,0,0.25,,59,2583,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 14W_376_MEP,75013400,20,61. ASSEMBLY  N4,NOS,-,-,-,12.128,243,,0,0,0,0,243,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 16W_430_MEP,75013398,88,61. ASSEMBLY  N4,NOS,-,-,-,14.106,1241,,0,0.25,0,22,1263,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 18W_484MM_MEP,75013399,2,61. ASSEMBLY  N4,NOS,-,-,-,15.834,32,,0,0.25,0,1,33,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 4W_106MM_MEP,75013397,598,61. ASSEMBLY  N4,NOS,-,-,-,3.738,2235,-,0,0.25,,150,2385,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 6W_160MM_MEP,75013396,404,61. ASSEMBLY  N4,NOS,-,-,-,5.466,2208,-,0,0.25,,101,2309,7501,61,0,,,
SF_EXTRUDED INSULATOR STRIP 8W_214MM_MEP,75013395,52,61. ASSEMBLY  N4,NOS,-,-,-,7.194,374,-,0,0.25,,13,387,7501,61,0,,,
ETP COPPER AS PER MN RE 08 (3.5 X 12.5MM),10030007,0.004,62. FAB SHOP N4,KGS,DOM,-,-,536.32,2,,0,0,0,0,2,1003,62,0,,,
CRCA SHEET IS 513D 0.8 X 1250 X 2500,13010017,229.5148,62. FAB SHOP N4,KGS,DOM,-,-,55.15,12658,,0,0,0,0,12658,1301,62,0,,,
CRCA SHEET IS 513D 1.0 X 1250 X 2500,13010001,2073.8025,62. FAB SHOP N4,KGS,-,-,0,54.5,113022,,0,0,0,0,113022,1301,62,0,,,
CRCA SHEET IS 513D 1.2 X 1250 X 2500,13010002,7.733,62. FAB SHOP N4,KGS,-,-,0,42,325,,0,0,0,0,325,1301,62,0,,,
CRCA SHEET IS 513D 1.5 X 1250 X 2500,13010009,84.207,62. FAB SHOP N4,KGS,-,-,-,53.9,4539,,0,0,0,0,4539,1301,62,0,,,
CR COIL 1.0 X 25.0 MM IS-513D (-0.2 +0.0) ID 350 MM WT.70KG MAX,13030083,54.1626,62. FAB SHOP N4,KGS,DOM,-,-,68.5,3710,,0,0,0,0,3710,1303,62,0,,,
POWDER EPP S/G FINE TEXTURE LINEN WHITE RAL 9003,22080007,1.4476,62. FAB SHOP N4,KGS,-,-,-,164,237,,0,0,0,0,237,2208,62,0,,,
M5 HEX NUT_PL,32030062,256,62. FAB SHOP N4,NOS,DOM,-,-,0.148,38,,0,0,0,0,38,3203,62,0,,,
M4 X 12 SCREW CHHD PL,32060122,128,62. FAB SHOP N4,NOS,DOM,-,-,0.143,18,,0,0,0,0,18,3206,62,0,,,
M4 X 6 SCREW CHHD W/W PL,32060119,128,62. FAB SHOP N4,NOS,DOM,-,-,0.13,17,,0,0,0,0,17,3206,62,0,,,
M5 X 12 SCREW CHHD W/W PL,32060116,128,62. FAB SHOP N4,NOS,DOM,-,-,0.281,36,,0,0,0,0,36,3206,62,0,,,
M5 X 15 SCREW MUSH PL,32060218,128,62. FAB SHOP N4,NOS,DOM,-,-,0.286,37,,0,0,0,0,37,3206,62,0,,,
EARTHING STUD M5X7_XT00150,32080001,751,62. FAB SHOP N4,NOS,-,-,0,0.5,376,,0,0,0,0,376,3208,62,0,,,
M5 PLASTIC WASHER-L,32090024,192,62. FAB SHOP N4,NOS,DOM,-,-,0.07,13,,0,0,0,0,13,3209,62,0,,,
M5 STAR WASHER_PLATTED,32090056,192,62. FAB SHOP N4,NOS,DOM,-,-,0.145,28,,0,0,0,0,28,3209,62,0,,,
M6 PLAIN WASHER,32090015,64,62. FAB SHOP N4,NOS,-,-,0,0.105,7,,0,0,0,0,7,3209,62,0,,,
N BAR HOUSING BIG LEGRAND,34010043,64,62. FAB SHOP N4,NOS,-,-,0,1.82,116,,0,0,0,0,116,3401,62,0,,,
HINGE MIDDLE SUPPORT_CB60765,37010001,6877,62. FAB SHOP N4,NOS,DOM,CB60765,-,2.75,18912,,0,0,0,0,18912,3701,62,0,,,
N BAR BIG,37030013,64,62. FAB SHOP N4,NOS,-,-,0,5.2,333,,0,0,0,0,333,3703,62,0,,,
INSIDE LABEL LEG,46190122,64,62. FAB SHOP N4,NOS,DOM,-,-,0.17,11,,0,0,0,0,11,4619,62,0,,,
POLYBAG SP/DP/TP/FP LKT 185X275X200,47020029,0.384,62. FAB SHOP N4,KGS,-,-,-,138.4,53,,0,0,0,0,53,4702,62,0,,,
CARTON SECONDARY 3/4_607883/84,47060032,2,62. FAB SHOP N4,NOS,-,-,0,52.34,105,,0,0,0,0,105,4706,62,0,,,
CARTON STICKER LEGRAND 70 X 100MM,47060002,1000,62. FAB SHOP N4,NOS,-,-,0,0.48,480,,0,0,0,0,480,4706,62,0,,,
CARTON TP/FP MCB 3/4_607883/84,47060040,64,62. FAB SHOP N4,NOS,-,-,0,1.85,118,,0,0,0,0,118,4706,62,0,,,
EARTHING STICKER,47170001,128,62. FAB SHOP N4,NOS,-,-,0,0.049,6,,0,0,0,0,6,4717,62,0,,,
L&T COMMON LOGO SCREEN LENGTH: 40 MM (4 LOGO) NEW WITH FRAME,48010070,25,62. FAB SHOP N4,NOS,DOM,-,-,500,12500,,0,0,0,0,12500,4801,62,0,,,
XEROX PAPER-70GSM-A/4 SIZE,48010003,7,62. FAB SHOP N4,NOS,-,-,-,160,1120,,0,0,0,0,1120,4801,62,0,,,
REGISTER,48050012,6,62. FAB SHOP N4,NOS,DOM,-,-,150,900,,0,0,0,0,900,4805,62,0,,,
INPROCESS INSPECTION REPORT,48060007,15,62. FAB SHOP N4,NOS,-,GSCOOS0000143,-,130,1950,,0,0,0,0,1950,4806,62,0,,,
4 BOSCH HAND GRINDER,48090048,2,62. FAB SHOP N4,NOS,DOM,-,-,2000,4000,,0,0,0,0,4000,4809,62,0,,,
ALCON DISC 4*80,48090007,10506,62. FAB SHOP N4,NOS,DOM,-,-,26.28,276098,,0,0,0,0,276098,4809,62,0,,,
BLACK GOGALS,48090207,72,62. FAB SHOP N4,NOS,-,GSCOOS0000018,-,36,2592,,0,0,0,0,2592,4809,62,0,,,
BLACK GOGGLE,48090140,24,62. FAB SHOP N4,NOS,,-,-,20,480,,0,,,0,480,4809,62,0,,,
CO2 GAS (PER CYLINDER 31 KGS),48090009,13598,62. FAB SHOP N4,KGS,DOM,GSCOOS0000001,-,24,326352,,0,0,0,0,326352,4809,62,0,,,
CO2 MIG WIRE 0.8 MM,48090040,2224,62. FAB SHOP N4,KGS,-,GSCOOS0000002,-,81,180144,,0,0,0,0,180144,4809,62,0,,,
CO2 NOZZLE,48090038,20,62. FAB SHOP N4,NOS,-,GSCOOS0000010,-,48,960,,0,0,0,0,960,4809,62,0,,,
DIFFUSER,48090142,20,62. FAB SHOP N4,NOS,,-,-,10,200,,0,,,0,200,4809,62,0,,,
LPG CYLINDER COMMERCIAL 33KG,48090010,8,62. FAB SHOP N4,NOS,-,-,-,3070.32,24563,,0,0,0,0,24563,4809,62,0,,,
MEASURING TAPE 2 MTR,48090041,5,62. FAB SHOP N4,NOS,DOM,-,-,65,325,,0,0,0,0,325,4809,62,0,,,
MEASURING TAPE 3 MTR,48090042,9,62. FAB SHOP N4,NOS,DOM,-,-,50,450,,0,0,0,0,450,4809,62,0,,,
POLISH PAPER 220 NO,48090008,50,62. FAB SHOP N4,NOS,DOM,-,-,16,800,,0,0,0,0,800,4809,62,0,,,
PROTOBOND 50/12,48090004,15,62. FAB SHOP N4,KGS,DOM,-,-,157.5,2363,,0,0,0,0,2363,4809,62,0,,,
SPRAY LIGHT GREY RAL 7035,48090011,2,62. FAB SHOP N4,NOS,-,-,-,180,360,,0,0,0,0,360,4809,62,0,,,
APPRON JEANS,49010030,10,62. FAB SHOP N4,NOS,DOM,-,-,50,500,,0,0,0,0,500,4901,62,0,,,
COTTON WASTE,49010003,2,62. FAB SHOP N4,KGS,-,GSCOOS0000016,-,75,150,,0,0,0,0,150,4901,62,0,,,
EAR PLUG (CORDED REUSABLE-VENUS MAKE),49010054,57,62. FAB SHOP N4,NOS,DOM,-,-,16.5,941,,0,0,18,0,941,4901,62,0,,,
HAND GLOVES KNITTED,49010006,3535,62. FAB SHOP N4,PAIR,-,GSCOOS0000020,-,8.25,29164,,0,0,0,0,29164,4901,62,0,,,
JEANS HADGLOVES,49010070,870,62. FAB SHOP N4,NOS,DOM,-,-,12.5,10875,,0,0,0,0,10875,4901,62,0,,,
LEATHER APRON,49010008,19,62. FAB SHOP N4,NOS,-,GSCOOS0000015,-,160,3040,,0,0,0,0,3040,4901,62,0,,,
NOSE MASK,49010009,20,62. FAB SHOP N4,NOS,DOM,GSCOOS0000017,-,9,180,,0,0,0,0,180,4901,62,0,,,
WHITE GOGALS,49010012,216,62. FAB SHOP N4,NOS,DOM,GSCOOS0000019,-,36,7776,,0,0,0,0,7776,4901,62,0,,,
6 MM ALLEN KEY LONG SERIES,50050163,4,62. FAB SHOP N4,NOS,DOM,-,-,38.25,153,,0,0,0,0,153,5005,62,0,,,
8 MM ALLEN KEY LONG SERIES,50050164,4,62. FAB SHOP N4,NOS,DOM,-,-,120,480,,0,0,0,0,480,5005,62,0,,,
CUT OFF WHEEL 14&QUOT; BOSCH,50060102,20,62. FAB SHOP N4,NOS,-,-,-,45,900,,0,0,0,0,900,5006,62,0,,,
ROUND FILE 12 INCH,50060394,5,62. FAB SHOP N4,NOS,DOM,-,-,394.56,1973,,0,0,0,0,1973,5006,62,0,,,
HYDROLIC OIL (HP) 68 NO.,50120005,52,62. FAB SHOP N4,LTR,DOM,-,-,221,11492,,0,0,0,0,11492,5012,62,0,,,
PNEUMATIC 32 NO OIL,50120015,10,62. FAB SHOP N4,LTR,DOM,-,-,170,1700,,0,0,0,0,1700,5012,62,0,,,
CO2 HEATER,50130062,2,62. FAB SHOP N4,NOS,DOM,-,-,1050,2100,,0,0,0,0,2100,5013,62,0,,,
MEASUREMENT TAPE (5 MTR),50130124,3,62. FAB SHOP N4,ROLL,DOM,-,-,90,270,,0,0,0,0,270,5013,62,0,,,
TIP BODY FOR CO2 MACHINE,50130522,20,62. FAB SHOP N4,NOS,-,-,-,10,200,,0,0,0,0,200,5013,62,0,,,
COLLETS FOR STUD WELDING MACHINE,50150003,11,62. FAB SHOP N4,NOS,DOM,-,-,350,3850,,0,0,0,0,3850,5015,62,0,,,
LINER FOR CO2 WELDING MACHINE,50150050,3,62. FAB SHOP N4,NOS,DOM,-,-,90,270,,0,0,0,0,270,5015,62,0,,,
LINER,50180036,12,62. FAB SHOP N4,NOS,DOM,-,-,70964,851568,,0,0,0,0,851568,5018,62,0,,,
CO2 WELDING TOURCH LAINER 0.8MM,50220030,5,62. FAB SHOP N4,NOS,,-,-,125,625,,0,,,0,625,5022,62,0,,,
10 KOHM POT,52020161,1,62. FAB SHOP N4,NOS,DOM,-,-,85,85,,0,0,0,0,85,5202,62,0,,,
CARBON BRUSH,52020158,49,62. FAB SHOP N4,NOS,DOM,-,-,160,7840,,0,0,0,0,7840,5202,62,0,,,
MOTOR 1 HP,52120132,1,62. FAB SHOP N4,NOS,DOM,-,-,4625.55,4626,,0,0,0,0,4626,5212,62,0,,,
REWINDING CHARGES OF 3 HP BLOWER MOTOR,52120197,1,62. FAB SHOP N4,NOS,DOM,-,-,1550,1550,,0,0,0,0,1550,5212,62,0,,,
TORCH HANDLE,52120126,1,62. FAB SHOP N4,NOS,DOM,-,-,288,288,,0,0,0,0,288,5212,62,0,,,
CO2 SWAN NECK,55030020,9,62. FAB SHOP N4,NOS,-,-,-,325,2925,,0,0,0,0,2925,5503,62,0,,,
CONTACT TIP 0.80 (BIG SIZE),55030021,130,62. FAB SHOP N4,NOS,-,-,-,9,1170,,0,0,0,0,1170,5503,62,0,,,
DIFFUZER,55030082,10,62. FAB SHOP N4,NOS,DOM,-,-,10,100,,0,0,0,0,100,5503,62,0,,,
TAFLON TAP,55030100,10,62. FAB SHOP N4,NOS,DOM,-,-,8,80,,0,0,0,0,80,5503,62,0,,,
TEFLON TAPE,55030084,36,62. FAB SHOP N4,NOS,DOM,-,-,20.9,752,,0,0,0,0,752,5503,62,0,,,
11607014145   CARBON BRUSH SET,55040008,40,62. FAB SHOP N4,NOS,-,-,-,100,4000,,0,0,0,0,4000,5504,62,0,,,
4 CARBON BRUSH SET BOSCH,55040050,149,62. FAB SHOP N4,NOS,DOM,-,-,98,14602,,0,0,0,0,14602,5504,62,0,,,
CONTACT TIP 0.8/M6/Ø8X24,55060050,20,62. FAB SHOP N4,NOS,-,-,-,170,3400,,0,0,0,0,3400,5506,62,0,,,
MEASURING TAPE 0-3000,57040044,5,62. FAB SHOP N4,NOS,DOM,-,-,55,275,,0,0,0,0,275,5704,62,0,,,
HAND GRINDER 4""_GR-06",57050170,6,62. FAB SHOP N4,-,,GWS 6/100,-,2400,14400,,0,,,0,14400,5705,62,0,,,
STUD WELDING MACHINE_OORJA_CD-08,57050032,2,62. FAB SHOP N4,NOS,DOM,-,-,50000,100000,,0,0,0,0,100000,5705,62,0,,,
LABOUR CHARGES FOR GRINDING,67030109,14,62. FAB SHOP N4,NOS,DOM,-,-,12625,176750,,0,0,0,0,176750,6703,62,0,,,
SF-DOOR PUNCHING CB71180,72013600,21,62. FAB SHOP N4,NOS,DOM,-,-,428.1935,8992,,0,0,0,0,8992,7201,62,0,,,
SF-DRC 80MM PRESS COMP.,72010071,64,62. FAB SHOP N4,NOS,-,-,0,2.3939,153,,0,0.18,0,12,165,7201,62,0,,,
SF-SHIELD PUNCHING CB70920,72013604,20,62. FAB SHOP N4,NOS,DOM,-,-,188.3217,3766,-,0,1,,20,3786,7201,62,0,,,
B MAIN BUS BAR 4 WAY MCCB_CB71608_FB,73012638,92,62. FAB SHOP N4,NOS,-,CB71608_FB,-,38.5923,3550,,0,1,0,92,3642,7301,62,0,,,
BOX ENCLOSURE 4 WAYS -PREMIUM_CB70193_FB,73014584,10,62. FAB SHOP N4,NOS,DOM,CB70193_FB,-,43.44,434,,0,1,0,10,444,7301,62,0,,,
BOX SPN 12 WAY IP43_CB70569_FB,73014587,535,62. FAB SHOP N4,NOS,DOM,CB70569_FB,-,58.9255,31525,-,0,2.22,,1188,32713,7301,62,0,,,
C CLAMP_CB70630,73012731,1110,62. FAB SHOP N4,NOS,-,CB70630,-,1.25,1388,-,0,1,,1110,2498,7301,62,0,,,
DIN HEIGHT ADJUSTER_CB70629,73012572,4205,62. FAB SHOP N4,NOS,DOM,CB70629,-,0.4475,1882,,0,1.25,0,5256,7138,7301,62,0,,,
DOOR SPN 12 WAY IP43_CB70594_FB,73012748,207,62. FAB SHOP N4,NOS,-,CB70594_FB,-,56.0395,11600,-,0,0.35,,72,11672,7301,62,0,,,
DOOR SPN 4 WAY IP43_CB70591_WL,73017867,3,62. FAB SHOP N4,NOS,DOM,-,-,50.67,152,-,0,1,,3,155,7301,62,0,,,
DOOR SPN 8 WAY_CB70593_FB,73012765,60,62. FAB SHOP N4,NOS,-,CB70593_FB,-,46.919,2815,-,0,0.35,,21,2836,7301,62,0,,,
